pathway	pval	padj	log2err	ES	NES	size	leadingEdge	contrast	method
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.000226131281486711	0.000706660254645972	0.518848077743792	0.492144903470631	1.78896445666981	110	EIF4EBP1 XBP1 SRPRB ERN1 DNAJB9 STC2 VEGFA DDIT4 DNAJC3 SRPRA ALDH18A1 SLC1A4 TARS1 SEC31A WFS1 HYOU1 NOP14 YIF1A SERP1 MTHFD2 SEC11A MTREX PDIA6 IFIT1 ASNS HERPUD1 SSR1 HSPA5 DKC1 SLC30A5 PDIA5 SPCS1 ATF6 WIPI1 HSP90B1 EIF2AK3 PSAT1 PREB ARFGAP1 CHAC1 ATF4	clusterPanc	qq_qn
HALLMARK_UV_RESPONSE_DN	0.0244829362885357	0.0437195290866709	0.352487857583619	-0.292895890173105	-1.36696942601509	137	MGLL IGFBP5 CELF2 FHL2 ID1 GRK5 ITGB3 FYN SCHIP1 RASA2 RUNX1 SYNE1 PRKCA LTBP1 EFEMP1 PLPP3 PPARG DAB2 GJA1 PMP22 PIK3CD SLC22A18 MAP1B TGFBR2 KIT ADORA2B ATP2B1 COL1A1 CAP2 ADGRL2 SERPINE1 RND3 TFPI PIK3R3 LPAR1 SRI AKT3 COL5A2 PDGFRB KALRN	clusterPanc	qq_qn
HALLMARK_UV_RESPONSE_UP	0.840855106888361	0.894526709455703	0.0293519190331994	0.218329166784147	0.813402193465557	139	NPTX2 EPCAM ONECUT1 FURIN IGFBP2 EPHX1 BTG3 TARS1 KCNH2 GCH1 CHKA SPR BTG2 MAPK8IP2 BTG1 MAOA	clusterPanc	qq_qn
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.833791208791209	0.894526709455703	0.0367619553883609	0.243469901898445	0.743217002589298	39	PSEN2 DKK4 JAG2 HDAC5 KAT2A DKK1 MAML1 HDAC2 HDAC11 NCSTN	clusterPanc	qq_qn
HALLMARK_XENOBIOTIC_METABOLISM	0.0039964442615309	0.00999111065382724	0.407017918923954	0.392803512029024	1.51533308529475	171	REG1A TMEM97 AOX1 RBP4 F11 BCAT1 PAPSS2 ITIH4 RAP1GAP GSTA3 PEMT F10 PDK4 MAN1A1 HNF4A EPHX1 SPINT2 MT2A CD36 BCAR1 CYB5A PYCR1 SSR3 GCH1 ETFDH SERPINA6 HSD17B2 ACOX1 MAOA DDC SAR1B GSTT2 IDH1 AHCY DHRS7	clusterPanc	qq_qn
HALLMARK_ADIPOGENESIS	0.000277381252369293	0.000577877609102694	0.49849310876659	-0.301107480047556	-1.56754548154212	189	CMBL SORBS1 PHLDB1 MGST3 GPX3 ANGPTL4 CRAT MAP4K3 CD151 PHYH RTN3 QDPR TOB1 APLP2 RNF11 FZD4 SPARCL1 NKIRAS1 MGLL DHCR7 DNAJB9 ITSN1 ACADL NDUFA5 ALDOA PEMT ALDH2 SUCLG1 REEP5 YWHAG ECHS1 ELOVL6 ACOX1 SOWAHC MYLK UQCRQ GPHN COL4A1 COX6A1 PPARG PEX14 ITGA7 POR COX8A GHITM SLC25A10 COX7B PTGER3 COQ3 MDH2 SOD1 UQCRC1 PGM1 LPCAT3 GPD2 COL15A1 BCL2L13 NDUFAB1 SDHB CHCHD10 RETSAT DBT ACO2 TST CD302 FAH UQCR11 SCP2 ACAA2 REEP6 ACADS ADCY6 HSPB8 SLC27A1 DHRS7	clusterLn	qq_qn
HALLMARK_ALLOGRAFT_REJECTION	3.56751793123656e-37	1.78375896561828e-35	1.58945578468201	0.732624551289571	2.949259198657	171	LTB CD79A CXCL13 PTPRC MMP9 ITGAL IRF8 HCLS1 HLA-DOB IL2RG HLA-DQA1 CD3E MAP4K1 LCK HLA-DOA FYB1 ETS1 WAS ITK CCL19 SIT1 PTPN6 CD74 HLA-DMA CD3D LYN CD2 ITGB2 HLA-DRA CTSS LY75 SPI1 LY86 SRGN HLA-DMB IL2RB CD40 LCP2 SOCS1 CD28 IL4R ZAP70 PRKCB ST8SIA4 CD4 IL12RB1 NCF4 IL2RA CD96 TRAT1 TLR6 IL16 IRF4 CD3G CD40LG CD247 CCL5 HDAC9 TAP2 CD80 GPR65 HLA-G IL18 CAPG CSK CCND3 ICAM1 IL27RA ELF4 TLR1 PF4 TGFB1 IRF7 CCR1 ICOSLG IGSF6 PRF1 NCK1 CD86 TAP1 STAT4 HLA-E TRAF2 FGR GBP2 CD8A GCNT1 CXCL9 BCL3 PSMB10 CD1D CFP B2M FAS GZMB RIPK2 EIF3D HLA-A RPL39 IFNAR2 JAK2 IKBKB	clusterLn	qq_qn
HALLMARK_ANDROGEN_RESPONSE	0.0193055976707566	0.0260886455010225	0.352487857583619	-0.30066301819924	-1.40012737070299	98	MAP7 H1-0 KRT19 TSC22D1 TMPRSS2 DHCR24 PTPN21 AZGP1 CDC14B AKAP12 NDRG1 HOMER2 DNAJB9 CCND1 ITGAV PLPP1 BMPR1B GUCY1A1 KRT8 GPD1L ACSL3 ADAMTS1 VAPA	clusterLn	qq_qn
HALLMARK_ANGIOGENESIS	0.000175955021566193	0.000399897776286802	0.518848077743792	-0.596001583975082	-2.12891800797883	29	SPP1 APP VEGFA NRP1 POSTN APOH PDGFA ITGAV JAG2 LRPAP1 TNFRSF21 FSTL1 VCAN PTK2 FGFR1 KCNJ8	clusterLn	qq_qn
HALLMARK_APICAL_JUNCTION	0.400214592274678	0.42576020454753	0.059221919380382	0.258352604052295	1.04311500440965	174	PTPRC MMP9 RAC2 FYB1 VCAM1 SYK CNN2 RHOF TRAF1 ARHGEF6 MAP4K2 VASP MSN ICAM1 ICAM2 CD274 CD86 FSCN1 B4GALT1 AMH EVL PFN1 PLCG1 GNAI2 CD209	clusterLn	qq_qn
HALLMARK_APICAL_SURFACE	0.492125984251969	0.512631233595801	0.0589694466690997	0.304226989117186	0.969987308935104	37	IL2RG LYN IL2RB CRYBG1 B4GALT1 SLC34A3 GATA3 GHRL FLOT2	clusterLn	qq_qn
HALLMARK_APOPTOSIS	0.0478841870824054	0.0613899834389812	0.216542836735348	0.336529785406751	1.32996970539314	152	ISG20 BIRC3 CD69 CD2 LEF1 PLCB2 TOP2A CD38 PMAIP1 BCL2L11 HMOX1 IL18 CASP8 HMGB2 CASP4 CASP3 BMF CD44 PRF1 TAP1 CASP1 BIK GNA15 CDC25B CDK2 EGR3 IRF1 SLC20A1 DPYD CASP2 FAS BAX TXNIP CFLAR BCL10 CYLD IFNGR1 NEDD9 BID	clusterLn	qq_qn
HALLMARK_BILE_ACID_METABOLISM	0.00351935764532106	0.00565742861089452	0.431707695803346	-0.332917227229938	-1.55604287180903	93	TTR DHCR24 ALDH1A1 TFCP2L1 PHYH ABCD3 ABCA5 ABCA2 GC NR3C2 PFKM ABCA8 NUDT12 BBOX1 NR1H4 ABCA3 RXRA AMACR PEX11A OPTN SERPINA6 PRDX5 PIPOX ABCA9 SLC27A2 CYP46A1 GCLM SOD1 NR0B2 RBP1 SULT2B1 SLC29A1 CYP7B1 ACSL1 CROT	clusterLn	qq_qn
HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.00196041593419992	0.00336376246185244	0.431707695803346	-0.386840611517719	-1.68937036581793	68	MAL2 GNAI1 ERRFI1 CD9 CYP51A1 ACSS2 ABCA2 DHCR7 SEMA3B GSTM2 TMEM97 LDLR HMGCS1 PPARG LGALS3 PCYT2 TNFRSF12A FASN ALCAM CHKA ALDOC SC5D CBS ATF3 HMGCR ETHE1	clusterLn	qq_qn
HALLMARK_COAGULATION	0.0065365186211387	0.0099038160926344	0.407017918923954	-0.302343577598654	-1.45290987338777	111	HTRA1 HMGCS2 CD9 F3 RGN GNG12 LRP1 HNF4A PRSS23 GDA MMP7 ITGB3 HPN CAPN2 SERPINA1 F11 PLAT MMP15 ITGA2 CSRP1 MSRB2 FURIN CRIP2 ADAM9 THBS1 P2RY1 TIMP3 CFI BMP1 FGG LAMP2 F10 TFPI2 RAC1 DUSP14 GSN ANG CAPN5 DPP4 PROS1	clusterLn	qq_qn
HALLMARK_COMPLEMENT	1.55307499074308e-06	4.56786761983259e-06	0.643551836150722	0.460456756399691	1.85912332195845	174	CR2 PLEK LCK WAS LYN TNFAIP3 CTSS APOC1 CR1 PIK3CG PSMB9 APOBEC3G LCP2 ERAP2 DOCK10 KYNU CTSH GP1BA CD40LG CCL5 APOBEC3F PLA2G7 CTSC RHOG CASP4 SH2B3 IRF2 CBLB CASP3 GZMK PIK3R5 ITGAM IRF7 C1QA C3 PIM1 PRKCD EHD1 CASP1 LTF C1QC FYN GNGT2 C1S GNG2 IRF1 VCPIP1 PFN1 SPOCK2 CDK5R1 LAP3 GNAI2 ZEB1 GZMB KIF2A GNB4 JAK2 LIPA FCER1G GATA3 RASGRP1	clusterLn	qq_qn
HALLMARK_DNA_REPAIR	0.00362075431097249	0.00565742861089452	0.431707695803346	0.387685532092946	1.5287487650568	144	HCLS1 TP53 ADA POLA2 TYMS LIG1 POLD4 ZWINT POLH POLD1 PRIM1 POLR3GL POLR1H RAD51 PDE4B RFC4 FEN1 RFC3 CCNO DDB2 AAAS PCNA APRT NT5C TAF12 POLA1 DGUOK POLE4 RPA2 TAF10 GTF2H3 POLR3C PNP PDE6G POLR2D MPG ERCC3 SF3A3 RFC2 RPA3 ALYREF NFX1 DUT UPF3B NT5C3A POLR2G RRM2B ITPA ERCC5 TARBP2 VPS37B NPR2 TAF1C CSTF3 POLD3 RAE1 GTF2H1 UMPS TAF9	clusterLn	qq_qn
HALLMARK_E2F_TARGETS	3.19092429437869e-21	5.31820715729781e-20	1.19534448258848	0.621127538154316	2.52174286982473	190	MYBL2 LMNB1 RRM2 TACC3 TOP2A MKI67 DNMT1 DDX39A CKS2 TP53 SMC4 MCM5 PTTG1 EZH2 MCM7 POLA2 PLK1 CDC20 DCK AURKB MCM2 ASF1B KIF22 CDK1 MXD3 CCNB2 KPNA2 HMGB2 TMPO LIG1 MCM6 BUB1B MYC PRIM2 HMMR TK1 HELLS ATAD2 LBR HMGA1 AURKA POLE KIF2C SMC6 NCAPD2 TCF19 MAD2L1 POLD1 LYAR CDKN3 TIPIN RACGAP1 MCM3 CDC25B KIF18B RFC3 ANP32E H2AX TUBB SNRPB MRE11 CDCA3 ESPL1 TIMELESS CHEK2 MTHFD2 BARD1 SMC1A DEPDC1 PCNA JPT1 PHF5A NUP107 UBE2S GINS1 PLK4 RAD51AP1 NUP153 UBE2T DSCC1 CTCF RAD51C CDKN2C CENPE EXOSC8 RNASEH2A POLE4 BRCA2 ASF1A CNOT9 RPA2 CHEK1 MLH1 EED E2F8 ORC2 SPC25 SMC3 DEK TRIP13 NOP56 KIF4A SPC24 RFC2 RPA3 STAG1 NASP MSH2 NBN RPA1 SLBP NOLC1 NAP1L1 NUP205 XPO1 MCM4 DUT SUV39H1 TRA2B BRCA1 TBRG4	clusterLn	qq_qn
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	3.72564361107601e-07	1.69347436867091e-06	0.674962860011025	-0.376831426935979	-1.90078132344751	171	PFN2 SPP1 EDIL3 HTRA1 SPOCK1 ITGB5 PRSS2 DST GPC1 VEGFA LRP1 APLP1 PVR PLOD2 TGFBR3 SCG2 CCN2 FBLN1 CADM1 CRLF1 CAP2 POSTN SGCB CD59 ITGB3 QSOX1 SLC6A8 RHOB TPM1 CDH2 ITGA2 RGS4 SDC4 IGFBP2 SGCD ANPEP LAMC1 SLIT3 SLIT2 ITGAV DCN FERMT2 SDC1 MGP THBS1 MAGEE1 TIMP3 COL4A2 MYLK TPM2 SFRP1 BMP1 FSTL1 JUN COL4A1 VCAN MXRA5 MEST ECM1 TFPI2 CALD1 TNFRSF12A COL12A1 THBS2 ENO2	clusterLn	qq_qn
HALLMARK_ESTROGEN_RESPONSE_EARLY	5.96869474304182e-09	3.73043421440114e-08	0.761460801445585	-0.401759064227842	-2.06267213947245	180	RHOBTB3 MUC1 CA12 KRT19 SCNN1A WWC1 RETREG1 ELF3 MAPT PDZK1 ADCY1 SLC7A2 PODXL ESRP2 FARP1 RAB17 KAZN OLFM1 PLAAT3 SYBU MYOF TPD52L1 CLDN7 PRSS23 TFF3 WFS1 HES1 ADCY9 TOB1 SYNGR1 MPPED2 RHOD SLC22A5 TBC1D30 ABAT NPY1R FRK TJP3 SNX24 DHCR7 SEMA3B CCND1 DHRS3 FHL2 ITPK1 DYNLT3 TTC39A ABCA3 KRT8 NAV2 SLC24A3 TSKU DEPTOR SLC1A1 REEP1 BAG1 PEX11A KLF10 FOXC1 DLC1 MINDY1 STC2 RPS6KA2 TPBG MAST4 NBL1 SLC27A2 ANXA9 FASN KRT18 OVOL2 ABHD2	clusterLn	qq_qn
HALLMARK_ESTROGEN_RESPONSE_LATE	3.15799227166619e-07	1.5789961358331e-06	0.674962860011025	-0.366998909891678	-1.87299757391466	178	CPE HMGCS2 CA12 PLXNB1 KRT19 CA2 IMPA2 CD9 SCNN1A MAPT PDZK1 HSPA4L PKP3 FARP1 OLFM1 PLAAT3 AGR2 CKB MYOF TPD52L1 DLG5 PRSS23 TFF3 EMP2 WFS1 FGFR3 UNC13B SERPINA1 TOB1 DNAJC12 SLC22A5 ALDH3A2 NPY1R FRK PCP4 HOMER2 PRKAR2B TJP3 CDH1 DHCR7 SEMA3B CCND1 ITPK1 DYNLT3 ABCA3 CACNA2D2 SLC24A3 LLGL2 PRLR BAG1 UGDH PERP FOXC1 RPS6KA2 TPBG NBL1 SLC27A2 MEST TFPI2 ANXA9 OVOL2 ABHD2 IL17RB ARL3 PTGER3 KLK11 FKBP4 CYP4F11 BLVRB PGR ID2 GALE LARGE1	clusterLn	qq_qn
HALLMARK_FATTY_ACID_METABOLISM	1.14620393725502e-06	3.82067979085006e-06	0.643551836150722	-0.376367502352806	-1.89757939018204	148	MAOA HMGCS2 PTPRG CA2 DHCR24 ALDH1A1 CRAT CA4 GABARAPL1 SLC22A5 ALDH3A2 SERINC1 ETFDH MGLL EPHX1 ACADL EHHADH BMPR1B ALDOA YWHAH PCBD1 SUCLG1 ACADVL ECHS1 UGDH ADH7 ALAD ACOX1 TP53INP2 FABP2 HMGCS1 HSP90AA1 RDH11 CBR1 CPT1A BPHL PPARA SUCLA2 MDH1 FASN MIF ENO2 GLUL ACSM3 ECI2 GPD1 MDH2 CEL GPD2 ECI1 GAD2 ACSL1 CRYZ PDHA1 SDHA RETSAT ACO2 NSDHL MCEE HPGD ACAA2 REEP6 ACADS PTS	clusterLn	qq_qn
HALLMARK_G2M_CHECKPOINT	5.82804803110508e-16	7.28506003888134e-15	1.02766987054358	0.569714685470955	2.30501249312346	188	MYBL2 LMNB1 TACC3 TOP2A MKI67 DDX39A CKS2 SMC4 MCM5 PTTG1 EZH2 POLA2 PLK1 CDC20 AURKB MCM2 TPX2 KIF20B KIF22 CDK1 UBE2C NUSAP1 CCNB2 KPNA2 TMPO MCM6 MYC TGFB1 CCNA2 PRIM2 KIF11 HMMR LBR SLC38A1 HMGA1 BUB1 AURKA RBL1 POLE E2F1 TROAP KIF2C DBF4 NEK2 MAD2L1 GINS2 PRC1 TLE3 CDKN3 ODC1 RACGAP1 MCM3 CDC25B CHAF1A CENPA KIF23 RAD54L KNL1 H2AX CCNF DKC1 ESPL1 MTF2 BARD1 SMC1A CDC7 BCL3 CDC45 JPT1 INCENP E2F2 UBE2S PLK4 FOXN3 RBM14 SMC2 CTCF CDKN2C CENPE NOTCH2 PML BRCA2 DTYMK ATF5 FANCC RPA2 CDC6 CHEK1 SNRPD1 E2F3 EXO1 SMARCC1 TOP1 KIF4A BUB3 STAG1 NASP NOLC1 NUP50 ODF2 STIL XPO1 TFDP1 SUV39H1 TRA2B E2F4 SLC7A5 NUP98 KATNA1 HMGN2 HNRNPD H2AZ1 ARID4A	clusterLn	qq_qn
HALLMARK_GLYCOLYSIS	1.19909529897342e-05	2.99773824743355e-05	0.593325476396405	-0.339424895775134	-1.7426421412652	180	SDC2 PAM ELF3 GPC1 CLDN3 VEGFA ANGPTL4 P4HA2 PLOD2 GOT1 EGFR PYGB TFF3 NOL3 PPP2CB QSOX1 CHPF HOMER1 AGRN GPC4 ALDH7A1 MET CACNA1H GLCE ALDOB DPYSL4 DCN B3GNT3 ALDOA SDC1 CTH CYB5A FAM162A MXI1 RRAGD TPST1 PC HS6ST2 B4GALT2 HDLBP IER3 STC2 IRS2 NDST3 GFPT1 VCAN PKP2 CITED2 TPBG KDELR3 TGFA TXN ADORA2B MDH1 AK4 MIF SLC25A10 ENO2 SRD5A3 ANG CAPN5 SOX9 EXT2 EGLN3 TPI1 MDH2 SOD1 FKBP4 HSPA5 GALK2	clusterLn	qq_qn
HALLMARK_HEDGEHOG_SIGNALING	0.00183726142563209	0.00328082397434302	0.45505986738723	-0.495062298259084	-1.82640934860819	33	ADGRG1 NRCAM RTN1 VEGFA NRP1 SCG2 AMOT CRMP1 OPHN1 L1CAM SLIT1 NF1 DPYSL2 NKX6-1 UNC5C	clusterLn	qq_qn
HALLMARK_HEME_METABOLISM	0.0291717264684802	0.0383838506164213	0.352487857583619	-0.241807820328119	-1.22883579956885	176	RAP1GAP BCAM H1-0 CA2 FN3K MGST3 ALDH1L1 DMTN P4HA2 SNCA PDZK1IP1 MBOAT2 ALDH6A1 SELENBP1 ARHGEF12 SLC6A8 BSG SPTB GDE1 TNS1 XK PRDX2 MXI1 PC SLC7A11 OPTN ALAD ISCA1 IGSF3 SLC30A1 NFE2L1 LAMP2 SYNJ1 PPP2R5B CLCN3 HAGH ATP6V0A1 CA1 SLC25A37 HEBP1 GCLM BLVRB ADD2 BPGM RHAG TFDP2 BTRC TYR ADIPOR1 SLC11A2 ELL2 EPOR ABCB6 BNIP3L	clusterLn	qq_qn
HALLMARK_HYPOXIA	0.000642582643797244	0.00123573585345624	0.477270815362862	-0.291839578750921	-1.5247459416237	182	MT1E SDC2 CA12 ERRFI1 NEDD4L PAM DTNA PPARGC1A F3 GPC1 VEGFA CDKN1C KIF5A ANGPTL4 P4HA2 MT2A FBP1 PPP1R3C CCN2 EGFR PCK1 SELENBP1 GPC4 SDC4 AKAP12 NDRG1 BCAN ALDOB PRKCA DPYSL4 DCN ALDOA FAM162A MXI1 B4GALNT2 RRAGD ILVBL FOSL2 PRDX5 HDLBP JUN IER3 STC2 IRS2 CITED2 TPBG KDELR3 CDKN1A IDS ADORA2B AK4 MIF ENO2	clusterLn	qq_qn
HALLMARK_IL2_STAT5_SIGNALING	1.00601327933442e-06	3.59290456905149e-06	0.643551836150722	0.457374385660312	1.84642980283154	184	LTB SELL RHOH IRF8 CD48 ADAM19 IL10RA CD83 SWAP70 CTLA4 IL2RB SOCS1 PRKCH IL4R TNFRSF1B TRAF1 IL2RA TNFRSF9 CD79B IRF4 ICOS BATF GPR65 CAPG FLT3LG MAP3K8 CCND3 BCL2 CCR4 MYC LRRC8C CASP3 NCOA3 GBP4 IKZF2 CST7 PIM1 CD44 AGER CD86 NOP2 ODC1 GLIPR2 SLC2A3 AHR RGS16 PHTF2 EOMES IL3RA SYNGR2 DCPS	clusterLn	qq_qn
HALLMARK_IL6_JAK_STAT3_SIGNALING	1.40358024121766e-06	4.38618825380519e-06	0.643551836150722	0.560344354410252	2.04600915174976	79	LTB CXCL13 IL2RG ITGA4 CSF2RB SOCS1 CD38 IL4R TNFRSF1B IL12RB1 IL2RA HMOX1 MAP3K8 MYD88 CSF2RA PF4 TGFB1 PIK3R5 TYK2 CCR1 PIM1 CD44 IRF1 IL3RA CXCL9 PTPN1 FAS CBL IL17RA IL7 EBI3 PTPN2 BAK1 IL15RA INHBE GRB2 IL9R IFNGR1	clusterLn	qq_qn
HALLMARK_INFLAMMATORY_RESPONSE	1.41827003708577e-07	7.87927798380983e-07	0.690132458796796	0.484385025040596	1.91919296804971	156	SELL IL7R CD48 CD69 LCK CYBB CCR7 IL10RA LYN GPR183 RGS1 IL2RB CD40 LCP2 SLAMF1 GPR132 IL4R TNFRSF1B CD82 TNFRSF9 GP1BA CCL5 IL18 RHOG SEMA4D LTA ICAM1 KCNA3 NFKB1 TLR1 MYC PIK3R5 IRF7 ICOSLG NMI IFITM1 EMP3 PDE4B GNA15 AHR RGS16 IRF1 RNF144B BST2 NFKBIA CMKLR1 CXCL9	clusterLn	qq_qn
HALLMARK_INTERFERON_ALPHA_RESPONSE	2.61891074313298e-11	2.61891074313298e-10	0.863415391606693	0.628485720607744	2.33265035526242	91	SELL ISG20 CD74 SP110 PSMB9 TRIM14 IL4R UBA7 CASP8 PSMB8 EPSTI1 IFI30 ELF1 IRF2 SAMD9 MX1 GBP4 IRF7 TAP1 CASP1 NMI IFITM1 PARP12 C1S IRF1 BST2 GBP2 IFIH1 LAP3 TRIM26 PSME1 B2M LPAR6 LAMP3 RIPK2 HELZ2 SAMD9L TMEM140 PARP14 IL7 OAS1 UBE2L6 TXNIP TRIM25 TRIM5 HLA-C IFI44L RNF31 TRIM21 DHX58 IFI44	clusterLn	qq_qn
HALLMARK_INTERFERON_GAMMA_RESPONSE	5.54919413058317e-26	1.38729853264579e-24	1.31888879607587	0.6548519953588	2.64639785233131	186	IRF8 ISG20 HLA-DQA1 CD69 CIITA PTPN6 BANK1 CD74 HLA-DMA IL10RA TNFAIP3 SP110 CSF2RB VCAM1 PSMB9 IL2RB CD40 LCP2 SOCS1 CD38 TRIM14 MARCHF1 IL4R ST8SIA4 OAS2 GPR18 IRF4 TNFAIP2 NLRC5 CCL5 HLA-G CASP8 PSMB8 EPSTI1 MYD88 HLA-DRB1 ICAM1 IFI30 NFKB1 MX2 CASP4 IRF2 SAMHD1 CD274 ITGB7 MX1 CASP3 NCOA3 BTG1 GBP4 IRF7 KLRK1 XAF1 IL18BP OAS3 PIM1 PELI1 CD86 TAP1 CASP1 NMI IRF5 PDE4B PARP12 STAT4 C1S IRF1 BST2 NFKBIA RNF213 IDO1 CMKLR1 IFIH1 CXCL9 RAPGEF6 LAP3 MTHFD2 PTPN1 PSMB10 TRIM26 PSME1 B2M FAS AUTS2 RIPK2 HELZ2 HLA-A SAMD9L HLA-B IFNAR2 JAK2 PARP14 IL7 UBE2L6 TXNIP TRIM25 TAPBP ST3GAL5 PML VAMP5 PTPN2 P2RY14 IFI44L IL15RA RNF31 VAMP8	clusterLn	qq_qn
HALLMARK_KRAS_SIGNALING_DN	0.00114336838480515	0.00211734886075029	0.45505986738723	-0.325531559104001	-1.5736711609628	121	SPTBN2 SLC25A23 SYNPO CPB1 CPA2 EFHD1 HSD11B2 SNCB TFCP2L1 CLPS PDK2 THRB EGF GP2 ARHGDIG FGFR3 GPRC5C RYR2 IGFBP2 KCNQ2 BMPR1B CDH16 TENM2 ARPP21 ATP6V1B1 CLDN8 TGFB2 KLK7	clusterLn	qq_qn
HALLMARK_KRAS_SIGNALING_UP	0.000247696131383845	0.000538469850834446	0.49849310876659	0.409086930817757	1.64977079573278	172	LCP1 CD37 MMP9 DOCK2 IRF8 IKZF1 LAPTM5 IL7R IL2RG MAP4K1 BIRC3 ETS1 LAT2 H2BC3 IL10RA ITGB2 TNFAIP3 CTSS TNFRSF1B TRAF1 MAP3K1 CXCR4 ST6GAL1 LY96 PRRX1 HDAC9 GYPC NIN KCNN4 PSMB8 IL33 CSF2RA ADAMDEC1 GPNMB FUCA1 CBX8	clusterLn	qq_qn
HALLMARK_MITOTIC_SPINDLE	0.00741979391782111	0.0109114616438546	0.407017918923954	0.349454785174562	1.41829608555979	192	DOCK2 ARHGAP4 LMNB1 TOP2A CNTRL SSH2 RHOF SMC4 BCL2L11 PLK1 TPX2 KIF20B PLEKHG2 NIN KIF22 CDK1 NUSAP1 CCNB2 ARHGEF2 SEPTIN9 KNTC1 KIF11 ARHGAP27 EPB41 RASA2 BUB1 AURKA MYO9B UXT KIF2C EZR NEK2 NCK1 FSCN1 AKAP13 PRC1 RACGAP1 PREX1 KIF23 ESPL1 RAPGEF6 TUBGCP3 SMC1A INCENP CDK5RAP2 CEP192 CCDC88A CENPE NOTCH2 BRCA2 CEP72 ARF6 MYO1E NEDD9 SMC3 FLNA	clusterLn	qq_qn
HALLMARK_MTORC1_SIGNALING	0.199360341151386	0.237333739465936	0.0952879846194844	0.283662933639648	1.15127348506202	192	CORO1A DAPP1 ITGB2 SLA RRM2 DDX39A CXCR4 PLK1 MCM2 CTSC EDEM1 IFI30 GGA2 BUB1 AURKA PSPH SLC2A3 DHFR SHMT2 CCNF NIBAN1 DDIT4 MTHFD2 TES NFKBIB ACTR3 CFP SKAP2 MAP2K3 SLC6A6 ELOVL5 GLRX PDK1 PNP TCEA1 SRD5A1 RIT1 RPA1 PSMA4 ACTR2 ARPC5L LTA4H NUP205 MCM4 M6PR	clusterLn	qq_qn
HALLMARK_MYC_TARGETS_V1	9.40523588729992e-06	2.47506207560524e-05	0.593325476396405	0.428200032025482	1.74237932049641	198	MCM5 MCM7 CDC20 MCM2 TYMS KPNA2 MCM6 MYC CCNA2 MAD2L1 ODC1 CDK2 RFC4 FBL POLE3 PCNA CDC45 RRM1 LSM2 EIF3D RPS2 LSM7 PABPC1 CAD RPS6 SNRPD1 EEF1B2 ORC2 DEK SNRPA SMARCC1 NOP56 BUB3 RPS5 SRSF7 APEX1 NOLC1 PSMA4 SNRPA1 RPS3 NAP1L1 NOP16 SF3A1 XPO1 SF3B3 TFDP1 MCM4 DUT SNRPD2 TRA2B RACK1 RPS10 HNRNPD H2AZ1 DDX21 NCBP1 RPLP0 ABCE1 ILF2 CBX3 PPM1G CTPS1 ERH RPL34 NPM1 RSL1D1 CLNS1A MRPL9 SNRPG G3BP1 SNRPB2 RANBP1 DDX18 KARS1 UBA2 U2AF1 RPL18 USP1 SYNCRIP SRSF3 UBE2E1 PHB2 HDDC2 RPL14 SRSF1 IMPDH2 HNRNPA1 RUVBL2 SRPK1 GNL3 NCBP2 SRSF2 PRPF31 EPRS1 KPNB1 VBP1 DHX15 EIF4A1 PSMA6 RAN SET HNRNPR PWP1 SERBP1 EIF2S2 RPL6 RNPS1 HNRNPC EIF3B CDK4 PABPC4 TRIM28 MRPL23 SRM HNRNPA3 PSMA2 CCT2 RPL22 CSTF2 PSMB3 SSB	clusterLn	qq_qn
HALLMARK_MYC_TARGETS_V2	0.00201825747711146	0.00336376246185244	0.431707695803346	0.499691529286067	1.72114067098395	55	DUSP2 MCM5 PLK1 MYC NOP2 NIP7 PUS1 PPAN PLK4 WDR43 RCL1 NOP56 IMP4 TFB2M NOLC1 PRMT3 NOP16 MCM4 TBRG4 MYBBP1A LAS1L MRTO4 CBX3 SLC19A1 NPM1 TCOF1 DDX18 SUPV3L1 IPO4 WDR74 PPRC1 NOC4L GNL3 RRP12 EXOSC5	clusterLn	qq_qn
HALLMARK_MYOGENESIS	1.65073469323863e-10	1.37561224436552e-09	0.826657301178302	-0.441253069699487	-2.22209808799117	163	CRYAB MAPRE3 APP SORBS1 ITGB5 DTNA SCHIP1 GNAO1 DENND2B GPX3 APOD KLF5 PPP1R3C PDE4DIP CRAT FXYD1 ERBB3 CKB TPD52L1 COX7A1 KIFC3 SOD3 CDH13 ADCY9 SLC6A8 AGRN WWTR1 CACNA1H CNN3 SGCD TEAD4 PFKM SPEG NCAM1 CAMK2B FHL1 PICK1 AK1 NQO1 DMD TNNC2 FABP3 NAV2 SH3BGR PC REEP1 BAG1 COL4A2 MYLK TPM2 PSEN2 ATP6AP1 STC2 EIF4A2 IFRD1 ITGA7 PRNP CDKN1A SORBS3 GABARAPL2 CASQ2 HSPB2 MYOM1 SPTAN1 GSN PKIA BDKRB2 GJA5 IGFBP7 DES	clusterLn	qq_qn
HALLMARK_NOTCH_SIGNALING	0.216117216117216	0.251299088508391	0.183023938384487	-0.322378077318513	-1.15153468150794	29	HES1 FZD5 FZD1 ST3GAL6 CCND1 ARRB1 PRKCA TCF7L2	clusterLn	qq_qn
